beluga_whale,3.65195607,4487
killer_whale,4.654523069,45136
humans,6.848197556,7050137
lynx,5.512449579,325424
ram,6.409241758,2565912
eagles,6.026387386,1062643
bat,6.527307346,3367498
chimp,4.983833689,96346
ape,6.012398914,1028961
howler_monkey,4.099024216,12561
spider_monkey,4.275380468,18853
baboon,5.366632115,232612
komodo_dragon,3.9259821,8433
parakeet,4.868873573,73939
camel,6.123051541,1327552
sloth,5.603616317,401436
rhinoceros,5.506841784,321249
guerilla,5.331518398,214545
chimpanzee,5.578696501,379050
gecko,4.814460694,65232
wildebeest,4.704776617,50673
kitty,6.173940819,1492591
puppy,6.031090808,1074214
octopus,5.564172321,366583
guinea_pigs,5.615579745,412648
pigs,6.464679975,2915278
horses,7.202422296,15937577
donkeys,5.58802507,387280
hippos,4.728288836,53492
coyotes,5.523278113,333640
mammal,5.780123529,602731
hogs,6.061586667,1152356
dollar,6.967720724,9283692
slugs,5.476864945,299823
chipmunks,4.944403702,87984
skunks,5.116189185,130674
koala_bears,3.531351165,3399
jack_rabbit,4.505353506,32015
yellowjacket,3.919548759,8309
rattle_snake,3.966141733,9250
catfish,5.632776063,429315
tarantula,5.008067622,101875
worms,6.355017967,2264738
leopard,5.875985616,751598
duck_billed_platypus,1.755874856,57
bunny_rabbit,3.944334592,8797
sting_ray,4.187295055,15392
meer,5.29803391,198625
pelican,5.581928051,381881
seamonkey,2.957607287,907
eel,5.818212033,657979
blowfish,4.318710119,20831
squid,5.636561108,433073
ladybug,4.670032365,46777
pony,6.179719502,1512584
gopher,5.597291411,395632
boar,5.909126871,811198
cricket,5.980349759,955762
human,7.989650076,97645015
mink,5.673333376,471339
piranha,4.59337469,39208
cantaloupe,5.081804409,120727
trout,6.393416723,2474097
peacock,6.002633379,1006082
prairie_dog,4.901915806,79784
beluga,4.716754357,52090
lobster,5.989108389,975233
hen,6.445523252,2789480
scorpion,5.601377613,399372
canary,5.80587722,639554
seagull,5.117940455,131202
liger,4.050495759,11233
brine_shrimp,4.488705794,30811
shrimp,6.17749985,1504873
barracuda,4.961862284,91593
porpoise,5.233392128,171156
tuna,5.942652316,876299
seabass,3.862250675,7282
tilapia,4.803702873,63636
swan,6.23145965,1703961
mole,6.347595976,2226363
hare,6.387898578,2442860
anteater,4.649130322,44579
reindeer,5.764092405,580888
racoon,4.426446194,26696
yote,3.573683693,3747
hornet,5.480810076,302559
dogs,6.98735549,9713047
moth,6.090354709,1231274
woolly_mammoth,4.217931169,16517
cub,5.726807053,533098
pheasant,5.619704671,416586
