nut,6.402064572,2523856
hon,6.441853432,2766008
hoho,3.991491889,9806
tai,5.889731861,775768
gnocchi,4.69160304,49159
fettucine,4.070000904,11749
biscuit,5.838269645,689080
refried_bean,2.88592634,769
northern,7.325176675,21143490
chinese,7.380743144,24029412
mexican,7.030218201,10720578
quesadilla,4.143888758,13928
mix,6.887574544,7719240
salt,7.265878259,18444983
mandarin_orange,4.202106711,15926
roast,6.213799758,1636062
tenderloin,5.230211272,169907
barbeque_chicken,2.824125834,667
chicken_cordon_bleu,3.615318657,4124
swiss_cheese,4.968183976,92936
turkey_breast,4.6018971,39985
grouper,4.929434253,85003
bass,6.631500792,4280562
mahimahi,4.289588953,19480
dolphin,5.864843201,732560
sour_cream,5.633447245,429979
saganaki,3.281941933,1914
pot_roast,4.831063118,67774
chicken_potpie,3.572755465,3739
miso_soup,4.268601371,18561
ramen,4.437243061,27368
guava,5.005420767,101256
caesar_salad,4.606714483,40431
avocado,5.518270403,329815
apple_pie,5.282998022,191866
italian_sausage,4.357095925,22756
cuban,6.484330025,3050212
spanish,7.301122382,20004255
american,8.145126466,139677504
english,7.807245104,64157156
fastfood,4.247457696,17679
pane,6.103148365,1268085
rancher,5.537858117,345031
desert,6.97383121,9415236
grain,7.026750194,10635311
dairy,6.448727802,2810139
fat,7.192940179,15593377
appetizer,5.250924759,178207
breakfast_burrito,3.607455023,4050
omelet,5.337121678,217331
baguette,4.699126322,50018
pop,6.699955776,5011362
roast_beef,5.373393876,236262
wheat_bread,5.106010612,127647
whitebread,4.003374354,10078
grilled_chicken,4.765333207,58255
barbeque,4.71590311,51988
chicken_noodle_soup,4.126521026,13382
jalapeno,4.876644995,75274
mostaccioli,3.509740016,3234
turnip,5.564525221,366881
eggplant,5.601664603,399636
chestnut,6.217621844,1650524
spr,5.168465072,147389
jalapeno_pepper,4.05789422,11426
porkchop,3.75671216,5711
collard_green,3.001300933,1003
cornbread,5.090042793,123039
sashimi,4.586215858,38567
fried_rice,4.643235475,43978
pecan,5.530004927,338848
pistachio,5.002774943,100641
pecan_pie,4.469983926,29511
loop,6.844294659,6987063
pad_thai,4.018117721,10426
fast,7.319165794,20852868
dietary,6.440291032,2756075
fruitcake,4.675439203,47363
parfait,4.846046248,70153
berry,6.422110637,2643082
edamame,4.085112113,12165
sub,6.904989448,8035066
rout,5.811258553,647528
sprout,5.659861078,456942
hees,4.592720673,39149
bar,7.324885253,21129307
passionfruit,3.750354089,5628
starfruit,3.473778835,2977
muskmelon,4.412057147,25826
pumpkin,5.876589604,752644
liver,6.985543183,9672599
cube_steak,3.246498581,1764
chicken_breast,5.065243501,116210
chicken_sandwich,4.307453248,20298
tuna_salad,4.499164515,31562
macaroni_salad,4.017659274,10415
fruit_salad,4.902780442,79943
sweet,7.258227814,18122905
chicken_salad,4.941804507,87459
pasta_salad,4.459965137,28838
chicken_nugget,3.039810554,1096
yellow,7.308409598,20342747
sunflower_seed,4.529186444,33821
salad_dressing,5.175459625,149782
garlic,6.413673365,2592229
seaweed,5.663331477,460608
alcohol,7.125625258,13354427
poundcake,3.444200989,2781
sauce,6.681304929,4800704
frosting,5.439533213,275127
maple_syrup,5.294624924,197072
macaroni_cheese,3.247727833,1769
potatoes,6.651055575,4477706
garlic_bread,4.482473391,30372
starch,6.370620031,2347578
european,7.405922072,25463733
israeli,6.495660319,3130836
japanese,7.325479457,21158236
fried,6.317599144,2077778
grilled,5.895436912,786026
tost,5.093369146,123985
tostada,4.000694316,10016
dressing,6.676849196,4751702
vegetarian,5.855057965,716239
spice,6.014153712,1033127
cinnamon,6.127657686,1341707
juice,6.760199926,5757049
topping,5.752777297,565949
mousse,5.257179209,180792
pon,5.337974119,217758
curry,6.027644339,1065723
takoyaki,2.283301229,192
kumquat,4.304468985,20159
leek,5.311111478,204697
ball,7.206663268,16093973
fuku,3.912062556,8167
cream,6.915139444,8225067
chocolate_chip,5.027903846,106636
coffee,7.112627989,12960686
latte,4.917731263,82743
cappuccino,4.939134707,86923
chee,5.339596513,218573
cap'n,5.4170297,261234
papaya,5.281433371,191176
shallot,4.907384485,80795
shitake_mushroom,2.613841822,411
portabella_mushroom,2.864511081,732
red_leaf_lettuce,3.576456532,3771
romaine_lettuce,4.499164515,31562
boston,7.385603235,24299830
bibb_lettuce,3.917295401,8266
butter_lettuce,3.788451207,6144
starburst,4.619072451,41598
brisket,4.949570519,89037
special,7.796538152,62594785
green,7.57768697,37816991
rhubarb,5.523791974,334035
oreo,4.649977062,44666
candybar,2.818885415,659
dessert,6.126722516,1338821
bready,3.879267957,7573
sucker,5.677827693,476242
charm,6.679972513,4785998
salary,6.787136085,6125423
honeydew_melon,4.14245204,13882
poultry,6.2976058,1984293
rit,5.16368305,145775
cheerio,4.378361557,23898
capicola,3.063333359,1157
gouda_cheese,3.72582999,5319
vanilla,6.085782761,1218380
white,7.995883387,99056593
vanilla_ice_cream,4.909887507,81262
track,7.073716005,11849936
shortbread,4.609380944,40680
wholegrain_bread,3.25163822,1785
strawberry_jelly,3.469380136,2947
grape_jelly,4.204933522,16030
twi,4.750006699,56235
stromboli,4.525291053,33519
greek,7.302742383,20079014
protein,7.203557941,15979307
seafood,6.043802245,1106120
junkfood,2.933487288,858
wendy,5.965892822,924470
chipotle,4.629205657,42580
ribeye,3.960708552,9135
scallion,4.779098426,60131
wing,6.981880962,9591377
beef_patty,3.520745472,3317
plantain,5.350271283,224012
yucca,5.422962261,264827
bbq,4.733895107,54187
honeydew,4.907443609,80806
swiss,6.509801785,3234460
m,7.794303547,62273539
doodle,5.38025286,240023
wheat,6.925333703,8420419
pita,5.167296654,146993
beef_stroganoff,4.113776284,12995
honey_mustard,4.111027151,12913
date,7.558833574,36210421
currant,5.509135289,322950
vinaigrette,5.311785638,205015
basil,6.301197601,2000772
oregano,5.427374113,267531
submarine_sandwich,3.614897216,4120
chalupa,3.89114703,7783
barbeque_sauce,3.648555156,4452
shepherds_pie,2.813580989,651
crab_rangoon,2.881954971,762
general,8.197128349,157444810
beef_stew,4.73009558,53715
the,10.2799578,19052755751
scalloped_potato,2.69019608,490
fried_potato,3.857995496,7211
blanket,6.524994374,3349611
brussels_sprout,3.784260583,6085
gummi_bear,2.661812686,459
strudel,4.717820234,52218
barbecue,5.774749014,595318
quiche,5.280940132,190959
radish,5.364854801,231662
nacho,4.714421975,51811
beef_jerky,4.291502049,19566
twizzler,2.886490725,770
cheetos,3.894592948,7845
gelato,4.488903085,30825
noc,4.94826622,88770
polish_sausage,3.862727528,7290
walnut,6.21183123,1628663
chimichanga,3.449169732,2813
dip,6.367410158,2330291
ziti,4.219689289,16584
corndog,3.009875634,1023
prime_rib,4.865216533,73319
veggie_burger,3.739730529,5492
pancakes,5.671386696,469231
pastrami,4.564500362,36686
anchovy,5.194275622,156414
hibachi,4.310608356,20446
diet,7.01888466,10444428
pumpkin_pie,4.769517637,58819
venison,5.678430054,476903
crepe,5.4779962,300605
dragonfruit,0,1
mint,6.241867351,1745289
thai,6.391948866,2465749
string,7.018933973,10445614
corned_beef,5.088079361,122484
sauerkraut,5.215219721,164142
chicken_patty,2.996511672,992
fettuccine_alfredo,3.781970674,6053
penne_alla_vodka,1.84509804,70
tortilla,5.381865644,240916
pumpkinseed,4.006594386,10153
cotton_candy,4.6869132,48631
udon,4.326827237,21224
uni,5.687650226,487136
leave,7.66031269,45741741
spam,5.485531204,305866
pulse,6.840311143,6923268
tiramisu,4.280669408,19084
samosa,3.555578073,3594
matzo,4.563730199,36621
hoagie,3.988246723,9733
patty_melt,3.152288344,1420
eclair,4.532856254,34108
napoleon,6.79415603,6225239
creampuff,3.442636526,2771
tootsie_roll,4.052463077,11284
mr,6.987823065,9723510
kel,5.122484566,132582
sauteed,5.260212153,182059
broiled,5.599134961,397315
herr,6.18386122,1527078
key_lime_pie,4.179063222,15103
bluegill,4.713708895,51726
macadamia_nut,4.226625679,16851
elephant,6.363660295,2310257
peanut_butter_cookie,3.206015877,1607
chocolate_mousse,4.569046016,37072
okra,5.215814629,164367
flan,4.965291092,92319
french,7.728074494,53465606
alfredo,5.552316502,356711
tea,7.046139975,11120901
kool_aid,3.623869268,4206
diane,6.196342849,1571603
bell_pepper,5.276050293,188821
serrano_pepper,2.95616843,904
habanero_pepper,2.935507266,862
yeast,6.373396633,2362635
sod,5.973941624,941763
beagle,5.382460121,241246
oatmeal_cookie,3.634376494,4309
hot_fudge_sundae,3.989227274,9755
cut,7.625943438,42261357
danish,6.311943426,2050895
lentil,5.119776994,131758
acorn_squash,4.25791845,18110
summer,7.47740872,30019864
flour,6.753887188,5673972
potpie,4.015988105,10375
hair,7.486050783,30623215
carbohydrate,6.273681019,1877937
dough,6.308730203,2035777
human,7.989650076,97645015
dog,7.256114028,18034912
cat,7.013143358,10307263
cod,6.294381564,1969616
filet_mignon,4.763869551,58059
tortellini,4.514614153,32705
melt,6.412173499,2583292
manicotti,4.25005387,17785
steak_fajita,2.489958479,309
lunchmeat,3.541953474,3483
bbq_chicken,3.468790262,2943
stick,6.928064371,8473530
turkey_sandwich,4.18723862,15390
tamale,4.631595948,42815
taquito,3.076276255,1192
mile,7.076020413,11912980
tic_tac,3.940416865,8718
kimchi,4.62954211,42613
volt,6.006128745,1014212
tempura,4.677871463,47629
roasted_chicken,4.518842826,33025
tater_tot,2.899273187,793
bun,5.807847445,642462
liquor,6.602974629,4008433
scallop,5.206922975,161036
pomegranate,5.427666216,267711
gordita,3.354108439,2260
chow_mein,4.475525915,29890
mocha,5.142883555,138958
union,7.655196628,45206057
mil,6.239718803,1736676
mooncake,3.043755127,1106
bunch,6.496214825,3134836
deer,6.706983738,5093118
gummy_worm,2.696356389,497
gummy_bear,2.98811284,973
frog,6.319346573,2086155
frozen,6.742272302,5524237
stringbean,3.95124035,8938
puppy,6.031090808,1074214
hitter,5.609735239,407132
feet,7.772372286,59206895
nose,7.044454931,11077836
tongue,7.07383019,11853052
monkey,6.401926546,2523054
snake,6.615078486,4121720
ostrich,5.653586811,450388
lobster_tail,4.040720984,10983
cra,5.147165999,140335
dumpling,4.943049111,87710
beverage,5.998119347,995679
lt,6.594905223,3934642
salted,5.822542693,664573
hershey,5.535661153,343290
plenty,6.89971476,7938067
kat,5.607517214,405058
spicy_chicken,3.990871405,9792
er,6.770112272,5889959
oat,5.837651558,688100
nougat,4.37329828,23621
shake,6.717059232,5212658
catfish,5.632776063,429315
ham_sandwich,4.497551599,31445
chicken_alfredo,3.042969073,1104
chicken_parmesan,3.614897216,4120
funnel_cake,3.278067331,1897
cinnamon_apple,3.47070443,2956
fig,7.689438258,48914572
pirogue,4.683596317,48261
churro,3.705692697,5078
licorice,5.324035393,210880
marinara_sauce,4.346685415,22217
palak_paneer,2.556302501,360
man,8.405828989,254582759
api,5.899311522,793070
kale,5.406914704,255220
brie,5.268762789,185679
seed,7.008991074,10209185
flax,5.947995099,887146
dark_chocolate,4.759214431,57440
brown_rice,5.206407565,160845
prawn,4.821605225,66314
