"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","checked_words","list_number"
288,"animals",42,"Gnat",160.6470588,4.67647059999999,NA,"HJT","Gnat",10
288,"animals",43,"Mosquito",160.9558824,0.308823600000011,NA,"HJT","Mosquito",10
288,"animals",44,"Bees",165.3088235,4.35294109999998,NA,"HJT","Bees",10
288,"animals",45,"Lady Bugs",166.6176471,1.30882360000001,NA,"HJT","Lady Bugs",10
288,"animals",46,"Aardvark",174.2941176,7.67647049999999,NA,"HJT","Aardvark",10
288,"animals",47,"Ant Eater",176.6176471,2.32352950000001,NA,"HJT","Ant Eater",10
578,"animals",1,"Cat",1.588235294,1.588235294,NA,"HJT","Cat",10
578,"animals",2,"Dog",2.588235294,1,NA,"HJT","Dog",10
578,"animals",3,"Bird",4.235294118,1.647058824,NA,"HJT","Bird",10
578,"animals",4,"Horse",5.882352941,1.647058823,NA,"HJT","Horse",10
578,"animals",5,"Fish",8.235294118,2.352941177,NA,"HJT","Fish",10
578,"animals",6,"Dinosaur",11.82352941,3.588235292,NA,"HJT","Dinosaur",10
578,"animals",7,"Zebra",19.88235294,8.05882353,NA,"HJT","Zebra",10
578,"animals",8,"Monkey",22.52941176,2.64705882,NA,"HJT","Monkey",10
578,"animals",9,"Seal",24.23529412,1.70588236,NA,"HJT","Seal",10
578,"animals",10,"Dolphin",25.17647059,0.941176470000002,NA,"HJT","Dolphin",10
578,"animals",11,"Elephant",27.82352941,2.64705882,NA,"HJT","Elephant",10
578,"animals",12,"Giraffe",32.17647059,4.35294118,NA,"HJT","Giraffe",10
578,"animals",13,"Shark",35.88235294,3.70588235,NA,"HJT","Shark",10
578,"animals",14,"Toad",38.23529412,2.35294118,NA,"HJT","Toad",10
578,"animals",15,"Frog",39.23529412,1,NA,"HJT","Frog",10
578,"animals",16,"Bear",47.23529412,8,NA,"HJT","Bear",10
578,"animals",17,"Wolf",49.23529412,2,NA,"HJT","Wolf",10
578,"animals",18,"Moose",59.88235294,10.64705882,NA,"HJT","Moose",10
578,"animals",19,"Elk",64.58823529,4.70588235,NA,"HJT","Elk",10
578,"animals",20,"Sheep",66.88235294,2.29411765,NA,"HJT","Sheep",10
578,"animals",21,"Lamb",68.23529412,1.35294118,NA,"HJT","Lamb",10
578,"animals",22,"Cow",73.58823529,5.35294116999999,NA,"HJT","Cow",10
578,"animals",23,"Pig",74.58823529,1,NA,"HJT","Pig",10
578,"animals",24,"Chicken",75.17647059,0.588235299999994,NA,"HJT","Chicken",10
578,"animals",25,"Bobcat",84.52941176,9.35294117000001,NA,"HJT","Bobcat",10
578,"animals",26,"Snake",107.8823529,23.35294114,NA,"HJT","Snake",10
578,"animals",27,"Alligator",109.4705882,1.58823529999999,NA,"HJT","Alligator",10
578,"animals",28,"Crocodile",111.4705882,2,NA,"HJT","Crocodile",10
578,"animals",29,"Star Fish",125.4705882,14,NA,"HJT","Star Fish",10
578,"animals",30,"Lion",140.2352941,14.7647059,NA,"HJT","Lion",10
578,"animals",31,"Tigers",142.5294118,2.29411769999999,NA,"HJT","Tigers",10
578,"animals",32,"Gopher",163.5294118,21,NA,"HJT","Gopher",10
578,"animals",33,"Beaver",166.1764706,2.6470588,NA,"HJT","Beaver",10
578,"animals",34,"Possum",168.5294118,2.3529412,NA,"HJT","Possum",10
578,"animals",35,"Raccoon",171.1764706,2.6470588,NA,"HJT","Raccoon",10
578,"animals",36,"Rat",173.5882353,2.41176470000002,NA,"HJT","Rat",10
578,"animals",37,"Mouse",174.5294118,0.941176499999983,NA,"HJT","Mouse",10
578,"animals",38,"Hamster",187.1764706,12.6470588,NA,"HJT","Hamster",10
786,"animals",1,"Dogs",1.308823529,1.308823529,NA,"HJT","Dogs",10
786,"animals",2,"Cat",3.647058824,2.338235295,NA,"HJT","Cat",10
786,"animals",3,"Cow",4.647058824,1,NA,"HJT","Cow",10
786,"animals",4,"Pig",6.647058824,2,NA,"HJT","Pig",10
786,"animals",5,"Horse",6.970588235,0.323529411,NA,"HJT","Horse",10
786,"animals",6,"Goat",13.30882353,6.338235295,NA,"HJT","Goat",10
786,"animals",7,"Sheep",15.63235294,2.32352941,NA,"HJT","Sheep",10
786,"animals",8,"Frog",24.30882353,8.67647059,NA,"HJT","Frog",10
786,"animals",9,"Fish",25.30882353,1,NA,"HJT","Fish",10
786,"animals",10,"Dolphin",30.29411765,4.98529412,NA,"HJT","Dolphin",10
786,"animals",11,"Shark",31.97058824,1.67647059,NA,"HJT","Shark",10
786,"animals",12,"Whale",34.97058824,3,NA,"HJT","Whale",10
786,"animals",13,"Crab",37.30882353,2.33823529,NA,"HJT","Crab",10
786,"animals",14,"Lobster",38.29411765,0.985294119999999,NA,"HJT","Lobster",10
786,"animals",15,"Otter",42.97058824,4.67647059,NA,"HJT","Otter",10
786,"animals",16,"Sea Lion",47.95588235,4.98529411,NA,"HJT","Sea Lion",10
786,"animals",17,"Lion",51.30882353,3.35294118,NA,"HJT","Lion",10
786,"animals",18,"Cheetah",53.29411765,1.98529412,NA,"HJT","Cheetah",10
786,"animals",19,"Tiger",55.97058824,2.67647059,NA,"HJT","Tiger",10
786,"animals",20,"Monkey",58.63235294,2.6617647,NA,"HJT","Monkey",10
786,"animals",21,"Snake",62.97058824,4.3382353,NA,"HJT","Snake",10
786,"animals",22,"Panther",66.29411765,3.32352941000001,NA,"HJT","Panther",10
786,"animals",23,"Bear",68.30882353,2.01470587999999,NA,"HJT","Bear",10
786,"animals",24,"Chicken",88.29411765,19.98529412,NA,"HJT","Chicken",10
786,"animals",25,"Hen",93.30882353,5.01470587999999,NA,"HJT","Hen",10
786,"animals",26,"Human",99.97058824,6.66176471,NA,"HJT","Human",10
786,"animals",27,"Iguana",117.6323529,17.66176466,NA,"HJT","Iguana",10
786,"animals",28,"Alligator",122.6176471,4.9852942,NA,"HJT","Alligator",10
786,"animals",29,"Hippo",124.9705882,2.3529411,NA,"HJT","Hippo",10
786,"animals",30,"Antelope",132.9558824,7.98529420000001,NA,"HJT","Antelope",10
786,"animals",31,"Water Buffalo",134.2647059,1.30882349999999,NA,"HJT","Water Buffalo",10
786,"animals",32,"Buffalo",138.2941176,4.0294117,NA,"HJT","Buffalo",10
786,"animals",33,"Panda",149.9705882,11.6764706,NA,"HJT","Panda",10
786,"animals",34,"Koala",168.2941176,18.3235294,NA,"HJT","Koala",10
786,"animals",35,"Kangaroo",176.9558824,8.66176480000001,NA,"HJT","Kangaroo",10
288,"foods",1,"Chicken",3.294117647,3.294117647,NA,"HJT","Chicken",10
288,"foods",2,"Mashed Potato",3.588235294,0.294117647,NA,"HJT","Mashed Potato",10
288,"foods",3,"Potato Chip",10.60294118,7.014705886,NA,"HJT","Potato Chip",10
288,"foods",4,"Candy",15.97058824,5.36764706,NA,"HJT","Candy",10
288,"foods",5,"Corn",18.30882353,2.33823529,NA,"HJT","Corn",10
288,"foods",6,"Tomato",20.63235294,2.32352941,NA,"HJT","Tomato",10
288,"foods",7,"Celery",22.63235294,2,NA,"HJT","Celery",10
288,"foods",8,"Carrot",25.63235294,3,NA,"HJT","Carrot",10
288,"foods",9,"Pineapple",28.61764706,2.98529412,NA,"HJT","Pineapple",10
288,"foods",10,"Banana",31.63235294,3.01470588,NA,"HJT","Banana",10
288,"foods",11,"Cherry",33.63235294,2,NA,"HJT","Cherry",10
288,"foods",12,"Orange",37.63235294,4,NA,"HJT","Orange",10
288,"foods",13,"Cantaloupe",39.61764706,1.98529412000001,NA,"HJT","Cantaloupe",10
288,"foods",14,"Bread",46.97058824,7.35294118,NA,"HJT","Bread",10
288,"foods",15,"Pizza",47.97058824,1,NA,"HJT","Pizza",10
288,"foods",16,"Hamburger",52.61764706,4.64705882,NA,"HJT","Hamburger",10
288,"foods",17,"Cheeseburger",55.60294118,2.98529412,NA,"HJT","Cheeseburger",10
288,"foods",18,"Hotdog",58.29411765,2.69117647,NA,"HJT","Hotdog",10
288,"foods",19,"Chili",61.29411765,3,NA,"HJT","Chili",10
288,"foods",20,"Soup",64.30882353,3.01470588,NA,"HJT","Soup",10
288,"foods",21,"Broccoli",65.29411765,0.985294120000006,NA,"HJT","Broccoli",10
288,"foods",22,"Spinach",67.95588235,2.66176469999999,NA,"HJT","Spinach",10
288,"foods",23,"Stuffing",69.95588235,2,NA,"HJT","Stuffing",10
288,"foods",24,"Turkey",72.63235294,2.67647059000001,NA,"HJT","Turkey",10
288,"foods",25,"Cranberry",74.61764706,1.98529411999999,NA,"HJT","Cranberry",10
288,"foods",26,"Lemon",82.97058824,8.35294118,NA,"HJT","Lemon",10
288,"foods",27,"Lime",86.30882353,3.33823529,NA,"HJT","Lime",10
288,"foods",28,"Steak",87.97058824,1.66176471,NA,"HJT","Steak",10
288,"foods",29,"Beef",89.30882353,1.33823529,NA,"HJT","Beef",10
288,"foods",30,"Pork",92.30882353,3,NA,"HJT","Pork",10
288,"foods",31,"Shrimp",94.63235294,2.32352941000001,NA,"HJT","Shrimp",10
288,"foods",32,"Fish",99.30882353,4.67647058999999,NA,"HJT","Fish",10
288,"foods",33,"Sushi",102.9705882,3.66176467,NA,"HJT","Sushi",10
288,"foods",34,"Lettuce",113.2941176,10.3235294,NA,"HJT","Lettuce",10
288,"foods",35,"Pepper",115.2941176,2,NA,"HJT","Pepper",10
288,"foods",36,"Onion",120.6323529,5.33823529999999,NA,"HJT","Onion",10
288,"foods",37,"Ravioli",130.2941176,9.66176469999999,NA,"HJT","Ravioli",10
288,"foods",38,"Meatball",135.6176471,5.32352950000001,NA,"HJT","Meatball",10
288,"foods",39,"Ham",140.6470588,5.0294117,NA,"HJT","Ham",10
288,"foods",40,"Sausage",143.2941176,2.6470588,NA,"HJT","Sausage",10
288,"foods",41,"Fries",153.9705882,10.6764706,NA,"HJT","Fries",10
288,"foods",42,"Onion Ring",154.6029412,0.632352999999995,NA,"HJT","Onion Ring",10
288,"foods",43,"Nachos",160.6323529,6.0294117,NA,"HJT","Nachos",10
288,"foods",44,"Cheese",164.6323529,4,NA,"HJT","Cheese",10
288,"foods",45,"Burrito",167.6176471,2.9852942,NA,"HJT","Burrito",10
288,"foods",46,"Enchilada",169.2794118,1.66176469999999,NA,"HJT","Enchilada",10
288,"foods",47,"Coleslaw",175.9558824,6.67647060000002,NA,"HJT","Coleslaw",10
288,"foods",48,"Potato Salad",178.6029412,2.6470588,NA,"HJT","Potato Salad",10
578,"foods",1,"Apple",2.882352941,2.882352941,NA,"HJT","Apple",10
578,"foods",2,"Banana",7.176470588,4.294117647,NA,"HJT","Banana",10
578,"foods",3,"Pasta",9.882352941,2.705882353,NA,"HJT","Pasta",10
578,"foods",4,"Salad",11.88235294,1.999999999,NA,"HJT","Salad",10
578,"foods",5,"Wrap",12.88235294,1,NA,"HJT","Wrap",10
578,"foods",6,"Grape",18.52941176,5.64705882,NA,"HJT","Grape",10
578,"foods",7,"Chicken",18.82352941,0.29411765,NA,"HJT","Chicken",10
578,"foods",8,"Noodle",23.17647059,4.35294118,NA,"HJT","Noodle",10
578,"foods",9,"Lasagna",25.17647059,2,NA,"HJT","Lasagna",10
578,"foods",10,"Turkey",27.52941176,2.35294117,NA,"HJT","Turkey",10
578,"foods",11,"Beef",29.23529412,1.70588236,NA,"HJT","Beef",10
578,"foods",12,"Bacon",31.88235294,2.64705882,NA,"HJT","Bacon",10
578,"foods",13,"Sausage",34.17647059,2.29411765,NA,"HJT","Sausage",10
578,"foods",14,"Cheese",37.52941176,3.35294117,NA,"HJT","Cheese",10
578,"foods",15,"Bread",38.88235294,1.35294117999999,NA,"HJT","Bread",10
578,"foods",16,"Celery",41.52941176,2.64705882,NA,"HJT","Celery",10
578,"foods",17,"Orange",49.52941176,8,NA,"HJT","Orange",10
578,"foods",18,"Grape",53.52941176,4,NA,"HJT","Grape",10
578,"foods",19,"Pizza",56.88235294,3.35294118,NA,"HJT","Pizza",10
578,"foods",20,"Macaroni",63.11764706,6.23529412000001,NA,"HJT","Macaroni",10
578,"foods",21,"Breadstick",67.76470588,4.64705881999999,NA,"HJT","Breadstick",10
578,"foods",22,"Tofu",72.23529412,4.47058824000001,NA,"HJT","Tofu",10
578,"foods",23,"Spinach",73.17647059,0.941176469999988,NA,"HJT","Spinach",10
578,"foods",24,"Bean",76.88235294,3.70588235000001,NA,"HJT","Bean",10
578,"foods",25,"Potato",89.82352941,12.94117647,NA,"HJT","Potato",10
578,"foods",26,"Fish",95.23529412,5.41176471,NA,"HJT","Fish",10
578,"foods",27,"Granola",101.4117647,6.17647058,NA,"HJT","Granola",10
578,"foods",28,"Cracker",105.8235294,4.41176469999999,NA,"HJT","Cracker",10
578,"foods",29,"Chip",108.8823529,3.0588235,NA,"HJT","Chip",10
578,"foods",30,"Salsa",110.8823529,2,NA,"HJT","Salsa",10
578,"foods",31,"Onion",115.8823529,5,NA,"HJT","Onion",10
578,"foods",32,"Broccoli",119.8235294,3.9411765,NA,"HJT","Broccoli",10
578,"foods",33,"Lima Bean",122.1176471,2.2941177,NA,"HJT","Lima Bean",10
578,"foods",34,"Brussels Sprout",128.3529412,6.2352941,NA,"HJT","Brussels Sprout",10
578,"foods",35,"Cauliflower",134.7647059,6.41176469999999,NA,"HJT","Cauliflower",10
578,"foods",36,"Egg",144.2352941,9.47058820000001,NA,"HJT","Egg",10
578,"foods",37,"Ham",147.5882353,3.3529412,NA,"HJT","Ham",10
578,"foods",38,"Pork",154.2352941,6.6470588,NA,"HJT","Pork",10
578,"foods",39,"Cookie",159.1764706,4.94117649999998,NA,"HJT","Cookie",10
578,"foods",40,"Cake",161.5294118,2.3529412,NA,"HJT","Cake",10
578,"foods",41,"Gummi Bear",165.7647059,4.2352941,NA,"HJT","Gummi Bear",10
578,"foods",42,"Ice-Cream",172.4705882,6.70588230000001,NA,"HJT","Ice-Cream",10
578,"foods",43,"Doughnut",175.4705882,3,NA,"HJT","Doughnut",10
578,"foods",44,"Strudel",186.8235294,11.3529412,NA,"HJT","Strudel",10
786,"foods",1,"Spaghetti",3.617647059,3.617647059,NA,"HJT","Spaghetti",10
786,"foods",2,"Taco",6.308823529,2.69117647,NA,"HJT","Taco",10
786,"foods",3,"Burrito",8.294117647,1.985294118,NA,"HJT","Burrito",10
786,"foods",4,"Nacho",11.97058824,3.676470593,NA,"HJT","Nacho",10
786,"foods",5,"Gordita",16.29411765,4.32352941,NA,"HJT","Gordita",10
786,"foods",6,"Chalupa",18.29411765,2,NA,"HJT","Chalupa",10
786,"foods",7,"Lasagna",25.29411765,7,NA,"HJT","Lasagna",10
786,"foods",8,"Manicotti",32.61764706,7.32352941,NA,"HJT","Manicotti",10
786,"foods",9,"Tortellini",39.61764706,7,NA,"HJT","Tortellini",10
786,"foods",10,"Fettucine",46.61764706,7,NA,"HJT","Fettucine",10
786,"foods",11,"Eggroll",57.95588235,11.33823529,NA,"HJT","Eggroll",10
786,"foods",12,"Fried Rice",59.27941176,1.32352941,NA,"HJT","Fried Rice",10
786,"foods",13,"Orange Chicken",65.92647059,6.64705882999999,NA,"HJT","Orange Chicken",10
786,"foods",14,"Chow Mein",70.61764706,4.69117647,NA,"HJT","Chow Mein",10
786,"foods",15,"Lo Mein",73.61764706,3,NA,"HJT","Lo Mein",10
786,"foods",16,"Chicken",81.29411765,7.67647059000001,NA,"HJT","Chicken",10
786,"foods",17,"Steak",83.97058824,2.67647058999999,NA,"HJT","Steak",10
786,"foods",18,"Egg",88.30882353,4.33823529,NA,"HJT","Egg",10
786,"foods",19,"Pancake",91.95588235,3.64705882,NA,"HJT","Pancake",10
786,"foods",20,"Waffle",95.29411765,3.33823530000001,NA,"HJT","Waffle",10
786,"foods",21,"Toast",101.9705882,6.67647054999999,NA,"HJT","Toast",10
786,"foods",22,"Grilled Cheese",104.9264706,2.95588240000001,NA,"HJT","Grilled Cheese",10
786,"foods",23,"Hamburger",111.6176471,6.6911765,NA,"HJT","Hamburger",10
786,"foods",24,"Hotdog",114.2941176,2.67647050000001,NA,"HJT","Hotdog",10
786,"foods",25,"Chicken Wing",122.2647059,7.97058829999999,NA,"HJT","Chicken Wing",10
786,"foods",26,"Salad",129.9705882,7.70588230000001,NA,"HJT","Salad",10
786,"foods",27,"Onion",132.9705882,3,NA,"HJT","Onion",10
786,"foods",28,"Lettuce",135.2941176,2.32352939999998,NA,"HJT","Lettuce",10
786,"foods",29,"Tomato",137.6323529,2.33823530000001,NA,"HJT","Tomato",10
786,"foods",30,"Onion",139.9705882,2.33823530000001,NA,"HJT","Onion",10
786,"foods",31,"Cheese",142.6323529,2.66176469999999,NA,"HJT","Cheese",10
786,"foods",32,"Peanut Butter",147.2647059,4.632353,NA,"HJT","Peanut Butter",10
786,"foods",33,"Cookie",152.2941176,5.0294117,NA,"HJT","Cookie",10
786,"foods",34,"Ice-Cream",154.6176471,2.32352950000001,NA,"HJT","Ice-Cream",10
786,"foods",35,"Candy",156.9705882,2.35294110000001,NA,"HJT","Candy",10
786,"foods",36,"Enchilada",167.2794118,10.3088236,NA,"HJT","Enchilada",10
786,"foods",37,"Potato",175.2941176,8.0147058,NA,"HJT","Potato",10
786,"foods",38,"Carrot",189.6323529,14.3382353,NA,"HJT","Carrot",10
288,"occupations",1,"Lawyer",4.632352941,4.632352941,NA,"HJT","Lawyer",10
288,"occupations",2,"Stripper",5.955882353,1.323529412,NA,"HJT","Stripper",10
288,"occupations",3,"Dentist",9.294117647,3.338235294,NA,"HJT","Dentist",10
288,"occupations",4,"Doctor",13.63235294,4.338235293,NA,"HJT","Doctor",10
288,"occupations",5,"Dancer",14.95588235,1.32352941,NA,"HJT","Dancer",10
288,"occupations",6,"Singer",17.63235294,2.67647059,NA,"HJT","Singer",10
288,"occupations",7,"Consultant",19.27941176,1.64705882,NA,"HJT","Consultant",10
288,"occupations",8,"Psychologist",24.60294118,5.32352942,NA,"HJT","Psychologist",10
288,"occupations",9,"Receptionist",28.60294118,4,NA,"HJT","Receptionist",10
288,"occupations",10,"Firefighter",37.94117647,9.33823529,NA,"HJT","Firefighter",10
288,"occupations",11,"Policeman",40.92647059,2.98529412,NA,"HJT","Policeman",10
288,"occupations",12,"Guard",43.92647059,3,NA,"HJT","Guard",10
288,"occupations",13,"Chef",51.30882353,7.38235294,NA,"HJT","Chef",10
288,"occupations",14,"Garbage",52.94117647,1.63235294,NA,"HJT","Garbage Man",10
288,"occupations",15,"Accountant",57.94117647,5,NA,"HJT","Accountant",10
288,"occupations",16,"Janitor",65.29411765,7.35294118,NA,"HJT","Janitor",10
288,"occupations",17,"Architect",71.27941176,5.98529411,NA,"HJT","Architect",10
288,"occupations",18,"Worker",73.23529412,1.95588236,NA,"HJT","Worker",10
288,"occupations",19,"Teacher",80.95588235,7.72058822999999,NA,"HJT","Teacher",10
288,"occupations",20,"Professor",82.61764706,1.66176471,NA,"HJT","Professor",10
288,"occupations",21,"Politician",88.27941176,5.66176470000001,NA,"HJT","Politician",10
288,"occupations",22,"Athlete",96.29411765,8.01470589,NA,"HJT","Athlete",10
288,"occupations",23,"Salesman",104.9558824,8.66176474999999,NA,"HJT","Salesman",10
288,"occupations",24,"Designer",130.25,25.2941176,NA,"HJT","Designer",10
288,"occupations",25,"Landscaper",142.2794118,12.0294118,NA,"HJT","Landscaper",10
288,"occupations",26,"Artist",149.2941176,7.0147058,NA,"HJT","Artist",10
288,"occupations",27,"Musician",155.9558824,6.66176480000001,NA,"HJT","Musician",10
288,"occupations",28,"Babysitter",160.9411765,4.9852941,NA,"HJT","Babysitter",10
288,"occupations",29,"Taster",173.9411765,13,NA,"HJT","Taster",10
288,"occupations",30,"Brewer",179.9411765,6,NA,"HJT","Brewer",10
578,"occupations",1,"Dentist",2.176470588,2.176470588,NA,"HJT","Dentist",10
578,"occupations",2,"Lawyer",4.529411765,2.352941177,NA,"HJT","Lawyer",10
578,"occupations",3,"Teacher",7.176470588,2.647058823,NA,"HJT","Teacher",10
578,"occupations",4,"Clown",9.882352941,2.705882353,NA,"HJT","Clown",10
578,"occupations",5,"Audiologist",10.76470588,0.882352938999999,NA,"HJT","Audiologist",10
578,"occupations",6,"Paralegal",20.47058824,9.70588236,NA,"HJT","Paralegal",10
578,"occupations",7,"Hygienist",23,2.52941176,NA,"HJT","Hygienist",10
578,"occupations",8,"Secretary",31.11764706,8.11764706,NA,"HJT","Secretary",10
578,"occupations",9,"Principal",34.47058824,3.35294118,NA,"HJT","Principal",10
578,"occupations",10,"Driver",37.11764706,2.64705882,NA,"HJT","Driver",10
578,"occupations",11,"Entrepreneur",44.41176471,7.29411765,NA,"HJT","Entrepreneur",10
578,"occupations",12,"Chef",49.23529412,4.82352941,NA,"HJT","Chef",10
578,"occupations",13,"Taxi Driver",53.76470588,4.52941176,NA,"HJT","Taxi Driver",10
578,"occupations",14,"Audiologist",59.76470588,6,NA,"HJT","Audiologist",10
578,"occupations",15,"Planner",67.41176471,7.64705883,NA,"HJT","Planner",10
578,"occupations",16,"Doctor",75.11764706,7.70588235,NA,"HJT","Doctor",10
578,"occupations",17,"Surgeon",77.82352941,2.70588235000001,NA,"HJT","Surgeon",10
578,"occupations",18,"Policeman",80.11764706,2.29411764999999,NA,"HJT","Policeman",10
578,"occupations",19,"Daycare",87,6.88235294,NA,"HJT","Daycare Worker",10
578,"occupations",20,"Engineer",95.82352941,8.82352941000001,NA,"HJT","Engineer",10
578,"occupations",21,"Professor",101.4705882,5.64705878999999,NA,"HJT","Professor",10
578,"occupations",22,"Psychologist",113.4117647,11.9411765,NA,"HJT","Psychologist",10
578,"occupations",23,"Driver",122.4117647,9,NA,"HJT","Driver",10
578,"occupations",24,"Coordinator",126.6470588,4.23529409999999,NA,"HJT","Coordinator",10
578,"occupations",25,"Mother",135.5294118,8.882353,NA,"HJT","Mother",10
578,"occupations",26,"Father",138.1764706,2.6470588,NA,"HJT","Father",10
578,"occupations",27,"Advisor",144.8235294,6.64705880000002,NA,"HJT","Advisor",10
578,"occupations",28,"Stockbroker",162.4117647,17.5882353,NA,"HJT","Stockbroker",10
578,"occupations",29,"Waitress",171.8235294,9.41176470000002,NA,"HJT","Waitress",10
578,"occupations",30,"Busser",176.5294118,4.70588239999998,NA,"HJT","Busser",10
578,"occupations",31,"Dishwasher",179.7647059,3.2352941,NA,"HJT","Dishwasher",10
786,"occupations",1,"Librarian",4.617647059,4.617647059,NA,"HJT","Librarian",10
786,"occupations",2,"Deliveryman",7.602941176,2.985294117,NA,"HJT","Deliveryman",10
786,"occupations",3,"Sportscaster",13.26470588,5.661764704,NA,"HJT","Sportscaster",10
786,"occupations",4,"Lawyer",20.63235294,7.36764706,NA,"HJT","Lawyer",10
786,"occupations",5,"Doctor",24.63235294,4,NA,"HJT","Doctor",10
786,"occupations",6,"Therapist",26.26470588,1.63235294,NA,"HJT","Therapist",10
786,"occupations",7,"Lifeguard",36.27941176,10.01470588,NA,"HJT","Lifeguard",10
786,"occupations",8,"Janitor",41.29411765,5.01470589,NA,"HJT","Janitor",10
786,"occupations",9,"Chef",45.30882353,4.01470588,NA,"HJT","Chef",10
786,"occupations",10,"Attendant",50.55882353,5.25,NA,"HJT","Attendant",10
786,"occupations",11,"Writer",73.63235294,23.07352941,NA,"HJT","Writer",10
786,"occupations",12,"Teacher",76.29411765,2.66176471,NA,"HJT","Teacher",10
786,"occupations",13,"Businessman",80.60294118,4.30882353,NA,"HJT","Businessman",10
786,"occupations",14,"Psychologist",88.60294118,8,NA,"HJT","Psychologist",10
786,"occupations",15,"Psychiatrist",96.60294118,8,NA,"HJT","Psychiatrist",10
786,"occupations",16,"Pimp",106.9705882,10.36764702,NA,"HJT","Pimp",10
786,"occupations",17,"Singer",115.6323529,8.66176470000001,NA,"HJT","Singer",10
786,"occupations",18,"Dancer",117.6323529,2,NA,"HJT","Dancer",10
786,"occupations",19,"Waitress",119.9558824,2.32352949999999,NA,"HJT","Waitress",10
786,"occupations",20,"Waiter",123.6323529,3.67647050000001,NA,"HJT","Waiter",10
786,"occupations",21,"Hostess",131.2941176,7.66176469999999,NA,"HJT","Hostess",10
786,"occupations",22,"Designer",140.25,8.95588240000001,NA,"HJT","Designer",10
786,"occupations",23,"Actor",144.9705882,4.72058820000001,NA,"HJT","Actor",10
786,"occupations",24,"Actress",147.2941176,2.32352939999998,NA,"HJT","Actress",10
786,"occupations",25,"Producer",152.9558824,5.66176480000001,NA,"HJT","Producer",10
786,"occupations",26,"Director",155.9558824,3,NA,"HJT","Director",10
786,"occupations",27,"Plumber",162.2941176,6.33823519999999,NA,"HJT","Plumber",10
786,"occupations",28,"Landlord",165.6176471,3.32352950000001,NA,"HJT","Landlord",10
786,"occupations",29,"Engineer",174.9558824,9.33823530000001,NA,"HJT","Engineer",10
786,"occupations",30,"Consultant",178.9264706,3.97058819999998,NA,"HJT","Consultant",10
